candidate_id,candidate_text,years_of_experience,current_title,current_company,skill_count,certification_count,language_count,candidate_skills
CAND_0000077,"Headline: Frontend Engineer | Backend systems & APIs Summary: Software engineer with 8.7 years of experience across web, backend, and cloud systems. Strong fundamentals in software development and system design. Most of my work is conventional backend engineering — APIs, databases, queues, deployments. I've been keeping up with AI/ML at a self-learner level — taken some online courses, played with the OpenAI and Anthropic APIs, built a small RAG side project — but I haven't done it in a professional capacity yet. Open to roles where I can either deepen my software engineering work or, if the team is open to it, start contributing to ML-adjacent systems. Current Role: Frontend Engineer at TCS Current Industry: IT Services Location: Delhi, Delhi, India Years of Experience: 8.7 Career History: Frontend Engineer; TCS; IT Services; Test automation and QA engineering for a fintech product. Built and maintained the end-to-end test suite using Selenium and pytest, plus the load-testing setup using Locust. Worked closely with developers on testability patterns and with product on acceptance criteria. Recent work has been on shifting test responsibility into the dev team — moving from QA-as-gate to QA-as-coach. Career has been entirely in QA/test engineering. | Full Stack Developer; Dunder Mifflin; Paper Products; Full-stack web application development at a SaaS company. Built React-based admin interfaces and the Node.js REST API backing them. Worked across the stack: frontend components, REST endpoint design, PostgreSQL schema, deployment via Docker/Kubernetes. Comfortable in most parts of a typical web stack though my comfort zone is the backend and database side. Recent learning has been on the testing and CI/CD discipline. | Software Engineer; Flipkart; E-commerce; Android mobile development using Java and (more recently) Kotlin at a consumer-app company. Built and maintained multiple production features including the main shopping flow, push notification system, and the offline-first sync layer. Comfortable with the Android framework, Jetpack components, and the typical patterns (MVVM, Hilt, Coroutines). My career has been entirely on mobile so far; interested in expanding into broader backend or platform engineering. Education: Tier-3 Engineering College; M.Sc; MBA; 8.49 CGPA; tier_4 Skills: Excel; beginner; 8; 5 | PostgreSQL; intermediate; 14; 29 | CSS; beginner; 13; 14 | Rust; beginner; 1; 16 | Reinforcement Learning; advanced; 36; 56 | React; beginner; 7; 12 | Marketing; intermediate; 2; 15 | Terraform; intermediate; 4; 26 | HTML; beginner; 11; 2 | Salesforce CRM; intermediate; 6; 17 | TTS; intermediate; 8; 14 | Flask; intermediate; 13; 23 | Illustrator; intermediate; 1; 15 | Scrum; intermediate; 6; 23 Languages: English; native | Hindi; professional",8.7,Frontend Engineer,TCS,14,0,2,"Excel, PostgreSQL, CSS, Rust, Reinforcement Learning, React, Marketing, Terraform, HTML, Salesforce CRM, TTS, Flask, Illustrator, Scrum"
CAND_0000078,"Headline: Business Analyst | Helping teams scale Summary: Professional with 10.3+ years of experience. I'm a marketing manager with substantial experience in cross-functional collaboration, stakeholder management, and execution. Lately I've been curious about how AI tools could augment my work — I've experimented with ChatGPT and a few other tools for productivity and content creation, and I think the space is exciting. Open to roles where I can apply my domain expertise alongside emerging AI capabilities. Current Role: Business Analyst at Dunder Mifflin Current Industry: Paper Products Location: Pune, Maharashtra, India Years of Experience: 10.3 Career History: Business Analyst; Dunder Mifflin; Paper Products; Mechanical engineering design role at a hardware-product company. Led the design of two product subsystems through full lifecycle: concept, DFM/DFMA review, prototype, production tooling. Comfortable with CAD (SolidWorks, Creo), FEA (ANSYS), and the typical hardware-development cadence. Worked closely with manufacturing partners on production scale-up. | Graphic Designer; Pied Piper; Software; Business analyst at a consulting firm, working primarily with retail and CPG clients. Conducted business diagnostics, process re-engineering work, and digital transformation strategy projects. Strong on stakeholder management, structured problem-solving, and the typical consulting toolkit (slide-craft, Excel modeling, executive communication). Recent project work involved AI-strategy advisory but my own technical depth in AI is limited. | Project Manager; TCS; IT Services; Operations management role at a logistics company. Owned daily fulfillment operations across 3 warehouses, managing a team of 80 across receiving, picking, packing, and outbound. Built and tracked the operational KPIs (on-time fulfillment, accuracy, cost per order) and led the continuous improvement initiatives that drove a 22% productivity gain over 18 months. | Content Writer; Globex Inc; Manufacturing; Mechanical engineering design role at a hardware-product company. Led the design of two product subsystems through full lifecycle: concept, DFM/DFMA review, prototype, production tooling. Comfortable with CAD (SolidWorks, Creo), FEA (ANSYS), and the typical hardware-development cadence. Worked closely with manufacturing partners on production scale-up. Education: Local Engineering College; M.S.; Artificial Intelligence; 8.52 CGPA; tier_4 Skills: Node.js; intermediate; 4; 23 | SEO; intermediate; 7; 32 | PowerPoint; beginner; 6; 13 | Sales; intermediate; 11; 8 | Data Pipelines; beginner; 0; 4 | FastAPI; intermediate; 7; 25 | Figma; intermediate; 10; 12 | Kubeflow; advanced; 25; 50 Languages: English; professional | Hindi; conversational",10.3,Business Analyst,Dunder Mifflin,8,0,2,"Node.js, SEO, PowerPoint, Sales, Data Pipelines, FastAPI, Figma, Kubeflow"
CAND_0000079,"Headline: Customer Support | Driving business outcomes Summary: Professional with 13.2+ years of experience. I'm a marketing manager with substantial experience in cross-functional collaboration, stakeholder management, and execution. Lately I've been curious about how AI tools could augment my work — I've experimented with ChatGPT and a few other tools for productivity and content creation, and I think the space is exciting. Open to roles where I can apply my domain expertise alongside emerging AI capabilities. Current Role: Customer Support at Wayne Enterprises Current Industry: Conglomerate Location: Gurgaon, Haryana, India Years of Experience: 13.2 Career History: Customer Support; Wayne Enterprises; Conglomerate; Enterprise sales of cloud software solutions into the mid-market segment. Carried a $1.8M ARR quota and consistently delivered against it across the last three years. Owned the full sales cycle: prospecting, discovery, technical evaluation (with SE support), commercial negotiation, and close. Strong on consultative selling for technical buyers; comfortable engaging with both engineering and finance stakeholders. | Project Manager; Hooli; Software; Enterprise sales of cloud software solutions into the mid-market segment. Carried a $1.8M ARR quota and consistently delivered against it across the last three years. Owned the full sales cycle: prospecting, discovery, technical evaluation (with SE support), commercial negotiation, and close. Strong on consultative selling for technical buyers; comfortable engaging with both engineering and finance stakeholders. | HR Manager; Wipro; IT Services; Business analyst at a consulting firm, working primarily with retail and CPG clients. Conducted business diagnostics, process re-engineering work, and digital transformation strategy projects. Strong on stakeholder management, structured problem-solving, and the typical consulting toolkit (slide-craft, Excel modeling, executive communication). Recent project work involved AI-strategy advisory but my own technical depth in AI is limited. | Accountant; Infosys; IT Services; Business analyst at a consulting firm, working primarily with retail and CPG clients. Conducted business diagnostics, process re-engineering work, and digital transformation strategy projects. Strong on stakeholder management, structured problem-solving, and the typical consulting toolkit (slide-craft, Excel modeling, executive communication). Recent project work involved AI-strategy advisory but my own technical depth in AI is limited. | Mechanical Engineer; Globex Inc; Manufacturing; Operations management role at a logistics company. Owned daily fulfillment operations across 3 warehouses, managing a team of 80 across receiving, picking, packing, and outbound. Built and tracked the operational KPIs (on-time fulfillment, accuracy, cost per order) and led the continuous improvement initiatives that drove a 22% productivity gain over 18 months. | Business Analyst; Stark Industries; Manufacturing; Operations management role at a logistics company. Owned daily fulfillment operations across 3 warehouses, managing a team of 80 across receiving, picking, packing, and outbound. Built and tracked the operational KPIs (on-time fulfillment, accuracy, cost per order) and led the continuous improvement initiatives that drove a 22% productivity gain over 18 months. Education: Jadavpur University; B.E.; Electrical Engineering; 8.84 CGPA; tier_2 Skills: Next.js; intermediate; 12; 17 | Java; intermediate; 9; 34 | Scrum; beginner; 3; 18 | Microservices; intermediate; 0; 14 | Angular; intermediate; 5; 8 | Terraform; intermediate; 6; 15 Languages: English; professional | Hindi; professional",13.2,Customer Support,Wayne Enterprises,6,0,2,"Next.js, Java, Scrum, Microservices, Angular, Terraform"
CAND_0000080,"Headline: Graphic Designer | Helping teams scale Summary: Professional with 8.3+ years of experience. My professional background is in marketing manager — I've built and led teams, owned KPIs, and driven business outcomes in this domain. Lately I've been curious about how AI tools could augment my work — I've experimented with ChatGPT and a few other tools for productivity and content creation, and I think the space is exciting. Open to roles where I can apply my domain expertise alongside emerging AI capabilities. Current Role: Graphic Designer at Infosys Current Industry: IT Services Location: Chennai, Tamil Nadu, India Years of Experience: 8.3 Career History: Graphic Designer; Infosys; IT Services; Mechanical engineering design role at a hardware-product company. Led the design of two product subsystems through full lifecycle: concept, DFM/DFMA review, prototype, production tooling. Comfortable with CAD (SolidWorks, Creo), FEA (ANSYS), and the typical hardware-development cadence. Worked closely with manufacturing partners on production scale-up. | Project Manager; Stark Industries; Manufacturing; Operations management role at a logistics company. Owned daily fulfillment operations across 3 warehouses, managing a team of 80 across receiving, picking, packing, and outbound. Built and tracked the operational KPIs (on-time fulfillment, accuracy, cost per order) and led the continuous improvement initiatives that drove a 22% productivity gain over 18 months. | Marketing Manager; Infosys; IT Services; Brand design and creative direction at a consumer-products company. Owned brand identity (logo, visual system, typography), packaging design, and digital creative across web and social. Led the recent rebrand and managed a small external agency for production work. Comfortable across the Adobe suite, Figma, and the production side of brand and packaging design. Education: NIT Trichy; B.Sc; Data Science; 68%; tier_1 | RV College of Engineering; M.E.; Artificial Intelligence; 85%; tier_2 Skills: PostgreSQL; beginner; 6; 13 | Sales; intermediate; 1; 35 | Snowflake; intermediate; 9; 18 | Vue.js; intermediate; 4; 33 | Microservices; intermediate; 12; 21 | Salesforce CRM; intermediate; 1; 32 | Hadoop; beginner; 14; 16 Languages: English; native | Hindi; native",8.3,Graphic Designer,Infosys,7,0,2,"PostgreSQL, Sales, Snowflake, Vue.js, Microservices, Salesforce CRM, Hadoop"
CAND_0000081,"Headline: Accountant | 10.1+ yrs experience Summary: Professional with 10.1+ years of experience. I've spent my career in marketing manager roles, mostly focused on driving outcomes through process, people, and customer relationships. Lately I've been curious about how AI tools could augment my work — I've experimented with ChatGPT and a few other tools for productivity and content creation, and I think the space is exciting. Open to roles where I can apply my domain expertise alongside emerging AI capabilities. Current Role: Accountant at TCS Current Industry: IT Services Location: Trivandrum, Kerala, India Years of Experience: 10.1 Career History: Accountant; TCS; IT Services; Business analyst at a consulting firm, working primarily with retail and CPG clients. Conducted business diagnostics, process re-engineering work, and digital transformation strategy projects. Strong on stakeholder management, structured problem-solving, and the typical consulting toolkit (slide-craft, Excel modeling, executive communication). Recent project work involved AI-strategy advisory but my own technical depth in AI is limited. | Business Analyst; Acme Corp; Manufacturing; Content writing and SEO strategy for a tech-focused publication. Wrote longform articles on developer tools, cloud platforms, and AI/ML topics — including some that ranked on the first page of search for high-competition keywords. Managed a freelance writer pool and the editorial calendar. Recent work has been on AI-assisted content production, using LLM tools for research, drafting, and editing while maintaining editorial quality. | Civil Engineer; Wipro; IT Services; Operations management role at a logistics company. Owned daily fulfillment operations across 3 warehouses, managing a team of 80 across receiving, picking, packing, and outbound. Built and tracked the operational KPIs (on-time fulfillment, accuracy, cost per order) and led the continuous improvement initiatives that drove a 22% productivity gain over 18 months. | HR Manager; Acme Corp; Manufacturing; Business analyst at a consulting firm, working primarily with retail and CPG clients. Conducted business diagnostics, process re-engineering work, and digital transformation strategy projects. Strong on stakeholder management, structured problem-solving, and the typical consulting toolkit (slide-craft, Excel modeling, executive communication). Recent project work involved AI-strategy advisory but my own technical depth in AI is limited. Education: Tier-3 Engineering College; Ph.D; Statistics; 91%; tier_4 | Bharati Vidyapeeth; M.E.; Mechanical Engineering; 6.75 CGPA; tier_3 Skills: Redux; intermediate; 2; 34 | Terraform; intermediate; 12; 22 | Java; beginner; 1; 16 | SQL; beginner; 14; 7 | Sales; intermediate; 5; 23 | HTML; beginner; 9; 2 | Accounting; beginner; 10; 3 | Kafka; beginner; 14; 17 | Forecasting; intermediate; 1; 30 Languages: English; professional | Hindi; native",10.1,Accountant,TCS,9,0,2,"Redux, Terraform, Java, SQL, Sales, HTML, Accounting, Kafka, Forecasting"
CAND_0000082,"Headline: Data Analyst | 7.4+ yrs in data engineering Summary: Software / data professional with 7.4 years of experience building data pipelines, backend systems, and analytics infrastructure. Started my career in backend engineering and gradually moved closer to data — first dashboards, then ETL, now some basic ML. My toolkit is solid on the data engineering side — Python, SQL, Spark, Airflow, warehouse design — and I've completed a couple of self-directed ML projects (Kaggle competitions, side projects fine-tuning small models). Interested in transitioning toward more AI/ML-focused work, ideally at a company where I can leverage my existing data-infra skills while learning modern ML practice. Current Role: Data Analyst at Wipro Current Industry: IT Services Location: Seattle, USA Years of Experience: 7.4 Career History: Data Analyst; Wipro; IT Services; Implemented streaming data pipelines on Kafka and Spark Streaming for a real-time user-activity processing platform. Designed the schema-registry integration, the watermark/state management approach, and the deduplication logic for late-arriving events. Worked closely with the data science team to make sure feature pipelines aligned with what their models needed. Most of my career has been data engineering, with some adjacent ML exposure. | Senior Data Engineer; Zomato; Food Delivery; Implemented streaming data pipelines on Kafka and Spark Streaming for a real-time user-activity processing platform. Designed the schema-registry integration, the watermark/state management approach, and the deduplication logic for late-arriving events. Worked closely with the data science team to make sure feature pipelines aligned with what their models needed. Most of my career has been data engineering, with some adjacent ML exposure. | Backend Engineer; Mindtree; IT Services; Mixed data science and analytics-engineering role at a marketing-analytics startup. Spent maybe 30% of my time on lightweight ML (clustering, classification, churn prediction in sklearn/XGBoost) and 70% on data infrastructure and dashboards. Comfortable with the modeling work but I wouldn't call myself an ML specialist. Built our experimentation framework that supports the product team's A/B tests. Education: Generic State University; B.Tech; Machine Learning; 7.52 CGPA; tier_4 | SRM Chennai; B.Tech; Mechanical Engineering; 8.32 CGPA; tier_3 Skills: GANs; advanced; 14; 31 | REST APIs; intermediate; 5; 11 | TTS; advanced; 38; 24 | HTML; intermediate; 7; 14 | YOLO; advanced; 46; 46 | SAP; intermediate; 10; 14 | Pinecone; advanced; 9; 31 | Reinforcement Learning; advanced; 10; 41 | Embeddings; advanced; 40; 28 | LLMs; intermediate; 9; 21 | FAISS; intermediate; 9; 24 Certifications: AWS Certified Cloud Practitioner; AWS; 2022 | Six Sigma Green Belt; ASQ; 2024 Languages: English; professional | Hindi; native",7.4,Data Analyst,Wipro,11,2,2,"GANs, REST APIs, TTS, HTML, YOLO, SAP, Pinecone, Reinforcement Learning, Embeddings, LLMs, FAISS"
CAND_0000083,"Headline: Graphic Designer | Generative AI explorer Summary: Graphic Designer with 6.7+ years of experience driving outcomes in my domain. I have built strong functional expertise in the typical responsibilities of the role, including team management, stakeholder communication, and project delivery. Recently I've been excited about how AI and GenAI tools can augment my work. I've been taking online courses on RAG and vector databases, experimenting with LangChain and the OpenAI API for side projects, and exploring how LLMs can streamline workflows in my current function. Open to roles that combine my existing domain experience with emerging AI technologies — I think the most interesting opportunities are at this intersection. Looking for positions where I can contribute both my functional expertise and grow my AI capabilities. Current Role: Graphic Designer at TCS Current Industry: IT Services Location: Berlin, Germany Years of Experience: 6.7 Career History: Graphic Designer; TCS; IT Services; Enterprise sales of cloud software solutions into the mid-market segment. Carried a $1.8M ARR quota and consistently delivered against it across the last three years. Owned the full sales cycle: prospecting, discovery, technical evaluation (with SE support), commercial negotiation, and close. Strong on consultative selling for technical buyers; comfortable engaging with both engineering and finance stakeholders. | Graphic Designer; Dunder Mifflin; Paper Products; Customer support team lead at a SaaS product. Managed a team of 8 support agents handling tier-1 and tier-2 tickets; owned the escalation process to engineering and the customer-feedback loop to product. Built out the support knowledge base and the agent training program. Strong on the people-management side and the process side; lighter on technical depth beyond product expertise. | Customer Support; TCS; IT Services; Business analyst at a consulting firm, working primarily with retail and CPG clients. Conducted business diagnostics, process re-engineering work, and digital transformation strategy projects. Strong on stakeholder management, structured problem-solving, and the typical consulting toolkit (slide-craft, Excel modeling, executive communication). Recent project work involved AI-strategy advisory but my own technical depth in AI is limited. Education: VIT Chennai; Ph.D; Computer Science; 9.02 CGPA; tier_3 Skills: BigQuery; beginner; 8; 4 | Flask; intermediate; 11; 22 | Figma; intermediate; 14; 14 | SAP; beginner; 8; 17 | Vue.js; intermediate; 3; 35 | Marketing; beginner; 9; 3 | Semantic Search; advanced; 3; 12 | Pinecone; advanced; 4; 13 | Fine-tuning LLMs; advanced; 2; 18 | RAG; intermediate; 4; 11 | Hugging Face Transformers; advanced; 1; 17 | Recommendation Systems; intermediate; 0; 12 | Information Retrieval; advanced; 3; 18 | FAISS; advanced; 4; 16 | LangChain; advanced; 2; 18 | Vector Search; intermediate; 0; 12 | LLMs; advanced; 2; 15 Certifications: Six Sigma Green Belt; ASQ; 2023 Languages: English; native | Hindi; native",6.7,Graphic Designer,TCS,17,1,2,"BigQuery, Flask, Figma, SAP, Vue.js, Marketing, Semantic Search, Pinecone, Fine-tuning LLMs, RAG, Hugging Face Transformers, Recommendation Systems, Information Retrieval, FAISS, LangChain, Vector Search, LLMs"
CAND_0000084,"Headline: Marketing Manager | 10.6+ yrs experience Summary: Professional with 10.6+ years of experience. My professional background is in marketing manager — I've built and led teams, owned KPIs, and driven business outcomes in this domain. Lately I've been curious about how AI tools could augment my work — I've experimented with ChatGPT and a few other tools for productivity and content creation, and I think the space is exciting. Open to roles where I can apply my domain expertise alongside emerging AI capabilities. Current Role: Marketing Manager at Infosys Current Industry: IT Services Location: Jaipur, Rajasthan, India Years of Experience: 10.6 Career History: Marketing Manager; Infosys; IT Services; Senior accounting role at a mid-sized company — month-end close, financial reporting, statutory compliance (GAAP / Ind-AS), and tax filings. Owned the GL, fixed-asset register, and the audit-readiness function. Managed a team of 3 staff accountants. Built strong process discipline around the close cycle, reducing close time from 12 days to 7 over the last two years. | Operations Manager; TCS; IT Services; Customer support team lead at a SaaS product. Managed a team of 8 support agents handling tier-1 and tier-2 tickets; owned the escalation process to engineering and the customer-feedback loop to product. Built out the support knowledge base and the agent training program. Strong on the people-management side and the process side; lighter on technical depth beyond product expertise. | Project Manager; Hooli; Software; Operations management role at a logistics company. Owned daily fulfillment operations across 3 warehouses, managing a team of 80 across receiving, picking, packing, and outbound. Built and tracked the operational KPIs (on-time fulfillment, accuracy, cost per order) and led the continuous improvement initiatives that drove a 22% productivity gain over 18 months. | Mechanical Engineer; Stark Industries; Manufacturing; Content writing and SEO strategy for a tech-focused publication. Wrote longform articles on developer tools, cloud platforms, and AI/ML topics — including some that ranked on the first page of search for high-competition keywords. Managed a freelance writer pool and the editorial calendar. Recent work has been on AI-assisted content production, using LLM tools for research, drafting, and editing while maintaining editorial quality. | Sales Executive; Hooli; Software; Brand design and creative direction at a consumer-products company. Owned brand identity (logo, visual system, typography), packaging design, and digital creative across web and social. Led the recent rebrand and managed a small external agency for production work. Comfortable across the Adobe suite, Figma, and the production side of brand and packaging design. | Customer Support; Globex Inc; Manufacturing; Senior accounting role at a mid-sized company — month-end close, financial reporting, statutory compliance (GAAP / Ind-AS), and tax filings. Owned the GL, fixed-asset register, and the audit-readiness function. Managed a team of 3 staff accountants. Built strong process discipline around the close cycle, reducing close time from 12 days to 7 over the last two years. Education: Chandigarh University; M.Sc; Civil Engineering; 8.73 CGPA; tier_3 | Generic State University; B.Sc; Computer Science; 7.70 CGPA; tier_4 Skills: SEO; beginner; 12; 10 | PostgreSQL; intermediate; 14; 15 | Databricks; intermediate; 4; 35 | HTML; intermediate; 14; 12 | Feature Engineering; intermediate; 6; 22 | Hadoop; intermediate; 2; 22 | React; intermediate; 14; 29 Certifications: AWS Certified Cloud Practitioner; AWS; 2019 Languages: English; professional | Hindi; native",10.6,Marketing Manager,Infosys,7,1,2,"SEO, PostgreSQL, Databricks, HTML, Feature Engineering, Hadoop, React"
CAND_0000085,"Headline: Mechanical Engineer | Driving business outcomes Summary: Professional with 12.9+ years of experience. I've spent my career in marketing manager roles, mostly focused on driving outcomes through process, people, and customer relationships. Lately I've been curious about how AI tools could augment my work — I've experimented with ChatGPT and a few other tools for productivity and content creation, and I think the space is exciting. Open to roles where I can apply my domain expertise alongside emerging AI capabilities. Current Role: Mechanical Engineer at Pied Piper Current Industry: Software Location: Mumbai, Maharashtra, India Years of Experience: 12.9 Career History: Mechanical Engineer; Pied Piper; Software; Senior accounting role at a mid-sized company — month-end close, financial reporting, statutory compliance (GAAP / Ind-AS), and tax filings. Owned the GL, fixed-asset register, and the audit-readiness function. Managed a team of 3 staff accountants. Built strong process discipline around the close cycle, reducing close time from 12 days to 7 over the last two years. | Content Writer; TCS; IT Services; Marketing leadership role at a B2B SaaS company. Owned the demand-generation function — content marketing, paid acquisition, SEO, email nurture. Built and managed a team of 5 across content, performance marketing, and marketing operations. Worked closely with sales on lead-quality definitions and the SDR-handoff process. Recent focus has been on account-based marketing for our enterprise segment. | Mechanical Engineer; Stark Industries; Manufacturing; Enterprise sales of cloud software solutions into the mid-market segment. Carried a $1.8M ARR quota and consistently delivered against it across the last three years. Owned the full sales cycle: prospecting, discovery, technical evaluation (with SE support), commercial negotiation, and close. Strong on consultative selling for technical buyers; comfortable engaging with both engineering and finance stakeholders. | Project Manager; Wayne Enterprises; Conglomerate; Content writing and SEO strategy for a tech-focused publication. Wrote longform articles on developer tools, cloud platforms, and AI/ML topics — including some that ranked on the first page of search for high-competition keywords. Managed a freelance writer pool and the editorial calendar. Recent work has been on AI-assisted content production, using LLM tools for research, drafting, and editing while maintaining editorial quality. | Customer Support; Infosys; IT Services; Senior accounting role at a mid-sized company — month-end close, financial reporting, statutory compliance (GAAP / Ind-AS), and tax filings. Owned the GL, fixed-asset register, and the audit-readiness function. Managed a team of 3 staff accountants. Built strong process discipline around the close cycle, reducing close time from 12 days to 7 over the last two years. Education: Regional Technical Institute; M.Sc; Computer Engineering; 89%; tier_4 | Chandigarh University; M.Sc; Artificial Intelligence; 8.27 CGPA; tier_3 Skills: Image Classification; advanced; 58; 22 | REST APIs; beginner; 14; 5 | SAP; intermediate; 5; 21 | Six Sigma; beginner; 12; 2 | Figma; beginner; 7; 9 | SEO; intermediate; 13; 14 | Sales; intermediate; 4; 27 | Webpack; intermediate; 12; 19 | Photoshop; beginner; 13; 12 Certifications: Scrum Master Certified; Scrum Alliance; 2020 | AWS Certified Cloud Practitioner; AWS; 2018 Languages: English; professional | Hindi; conversational",12.9,Mechanical Engineer,Pied Piper,9,2,2,"Image Classification, REST APIs, SAP, Six Sigma, Figma, SEO, Sales, Webpack, Photoshop"
CAND_0000086,"Headline: Mechanical Engineer | Helping teams scale Summary: Professional with 4.9+ years of experience. My professional background is in marketing manager — I've built and led teams, owned KPIs, and driven business outcomes in this domain. Lately I've been curious about how AI tools could augment my work — I've experimented with ChatGPT and a few other tools for productivity and content creation, and I think the space is exciting. Open to roles where I can apply my domain expertise alongside emerging AI capabilities. Current Role: Mechanical Engineer at TCS Current Industry: IT Services Location: Pune, Maharashtra, India Years of Experience: 4.9 Career History: Mechanical Engineer; TCS; IT Services; Mechanical engineering design role at a hardware-product company. Led the design of two product subsystems through full lifecycle: concept, DFM/DFMA review, prototype, production tooling. Comfortable with CAD (SolidWorks, Creo), FEA (ANSYS), and the typical hardware-development cadence. Worked closely with manufacturing partners on production scale-up. | Content Writer; TCS; IT Services; Senior accounting role at a mid-sized company — month-end close, financial reporting, statutory compliance (GAAP / Ind-AS), and tax filings. Owned the GL, fixed-asset register, and the audit-readiness function. Managed a team of 3 staff accountants. Built strong process discipline around the close cycle, reducing close time from 12 days to 7 over the last two years. Education: VIT Chennai; M.Sc; Mathematics; 8.97 CGPA; tier_3 | Christ University; M.Tech; Information Technology; 8.11 CGPA; tier_3 Skills: HTML; beginner; 13; 12 | Django; intermediate; 12; 36 | Redis; intermediate; 13; 17 | ETL; intermediate; 8; 9 | YOLO; advanced; 26; 46 | Microservices; intermediate; 1; 13 | Sales; intermediate; 11; 25 Languages: English; native | Hindi; native",4.9,Mechanical Engineer,TCS,7,0,2,"HTML, Django, Redis, ETL, YOLO, Microservices, Sales"
CAND_0000087,"Headline: Full Stack Developer | Cloud & DevOps Summary: Software engineer with 2.5 years of experience across web, backend, and cloud systems. Strong fundamentals in software development and system design. I've worked across web frontends, REST APIs, and cloud deployments; comfortable in most parts of a typical SaaS stack. I've been keeping up with AI/ML at a self-learner level — taken some online courses, played with the OpenAI and Anthropic APIs, built a small RAG side project — but I haven't done it in a professional capacity yet. Open to roles where I can either deepen my software engineering work or, if the team is open to it, start contributing to ML-adjacent systems. Current Role: Full Stack Developer at Mindtree Current Industry: IT Services Location: Mumbai, Maharashtra, India Years of Experience: 2.5 Career History: Full Stack Developer; Mindtree; IT Services; Frontend engineering at a media company. React, TypeScript, and the typical surrounding tooling (Webpack, Jest, Cypress). Built the company's design system from scratch and led the migration from a legacy AngularJS app. Strong on the frontend craft — accessibility, performance, animations — but limited backend exposure. Education: VIT Chennai; M.E.; Data Science; 9.22 CGPA; tier_3 Skills: Marketing; beginner; 13; 14 | React; beginner; 12; 11 | Content Writing; intermediate; 11; 35 | MLflow; advanced; 4; 21 | dbt; beginner; 11; 12 | Go; intermediate; 2; 8 | Photoshop; beginner; 8; 16 | Terraform; intermediate; 15; 34 | Excel; intermediate; 8; 20 | Tally; intermediate; 0; 19 | Spring Boot; intermediate; 10; 19 Languages: English; professional | Hindi; conversational",2.5,Full Stack Developer,Mindtree,11,0,2,"Marketing, React, Content Writing, MLflow, dbt, Go, Photoshop, Terraform, Excel, Tally, Spring Boot"
CAND_0000088,"Headline: Java Developer | Cloud & DevOps Summary: Software engineer with 7.6 years of experience across web, backend, and cloud systems. Strong fundamentals in software development and system design. I've worked across web frontends, REST APIs, and cloud deployments; comfortable in most parts of a typical SaaS stack. I've been keeping up with AI/ML at a self-learner level — taken some online courses, played with the OpenAI and Anthropic APIs, built a small RAG side project — but I haven't done it in a professional capacity yet. Open to roles where I can either deepen my software engineering work or, if the team is open to it, start contributing to ML-adjacent systems. Current Role: Java Developer at HCL Current Industry: IT Services Location: Chandigarh, Chandigarh, India Years of Experience: 7.6 Career History: Java Developer; HCL; IT Services; Test automation and QA engineering for a fintech product. Built and maintained the end-to-end test suite using Selenium and pytest, plus the load-testing setup using Locust. Worked closely with developers on testability patterns and with product on acceptance criteria. Recent work has been on shifting test responsibility into the dev team — moving from QA-as-gate to QA-as-coach. Career has been entirely in QA/test engineering. | QA Engineer; Swiggy; Food Delivery; Android mobile development using Java and (more recently) Kotlin at a consumer-app company. Built and maintained multiple production features including the main shopping flow, push notification system, and the offline-first sync layer. Comfortable with the Android framework, Jetpack components, and the typical patterns (MVVM, Hilt, Coroutines). My career has been entirely on mobile so far; interested in expanding into broader backend or platform engineering. | Cloud Engineer; Wayne Enterprises; Conglomerate; Full-stack web application development at a SaaS company. Built React-based admin interfaces and the Node.js REST API backing them. Worked across the stack: frontend components, REST endpoint design, PostgreSQL schema, deployment via Docker/Kubernetes. Comfortable in most parts of a typical web stack though my comfort zone is the backend and database side. Recent learning has been on the testing and CI/CD discipline. Education: Amity University; M.S.; Chemical Engineering; 7.78 CGPA; tier_3 Skills: GANs; intermediate; 3; 24 | Rust; beginner; 0; 7 | Kubeflow; advanced; 4; 28 | BigQuery; intermediate; 13; 12 | Snowflake; intermediate; 15; 8 | Sentence Transformers; advanced; 0; 19 | OpenCV; advanced; 28; 40 | SEO; beginner; 3; 15 | REST APIs; intermediate; 1; 13 | gRPC; intermediate; 12; 15 | Vue.js; intermediate; 14; 34 | Vector Search; intermediate; 8; 11 | Terraform; intermediate; 12; 11 | FastAPI; intermediate; 14; 14 | Hadoop; intermediate; 8; 9 Languages: English; native | Hindi; conversational",7.6,Java Developer,HCL,15,0,2,"GANs, Rust, Kubeflow, BigQuery, Snowflake, Sentence Transformers, OpenCV, SEO, REST APIs, gRPC, Vue.js, Vector Search, Terraform, FastAPI, Hadoop"
